year,state,state_po,county,democrat,republican,other,winner,totalvotes
2020,massachusetts,ma,franklin,30030,11201,1772,joseph r biden jr,43003
2020,massachusetts,ma,hampden,125948,87318,7527,joseph r biden jr,220793
2020,massachusetts,ma,hampshire,63362,22281,2689,joseph r biden jr,88332
2020,massachusetts,ma,middlesex,617196,226956,25195,joseph r biden jr,869347
2020,massachusetts,ma,nantucket,5241,1914,183,joseph r biden jr,7338
2020,massachusetts,ma,norfolk,273312,125294,12436,joseph r biden jr,411042
2020,massachusetts,ma,plymouth,173630,121227,9013,joseph r biden jr,303870
2020,massachusetts,ma,suffolk,270522,58613,8105,joseph r biden jr,337240
2020,massachusetts,ma,worcester,248773,171683,14465,joseph r biden jr,434921
2020,montana,mt,beaverhead,1608,3923,130,donald j trump,5661
2020,montana,mt,big horn,2491,2207,86,joseph r biden jr,4784
2020,montana,mt,blaine,1589,1469,59,joseph r biden jr,3117
2020,montana,mt,broadwater,835,3173,89,donald j trump,4097
2020,montana,mt,carbon,2421,4468,163,donald j trump,7052
2020,montana,mt,carter,74,775,15,donald j trump,864
2020,montana,mt,cascade,15456,23315,1114,donald j trump,39885
2020,montana,mt,chouteau,991,1891,83,donald j trump,2965
2020,montana,mt,custer,1514,4205,141,donald j trump,5860
2020,montana,mt,daniels,195,799,20,donald j trump,1014
2020,montana,mt,dawson,962,3758,105,donald j trump,4825
2020,montana,mt,deer lodge,2562,2186,143,joseph r biden jr,4891
2020,montana,mt,fallon,172,1375,28,donald j trump,1575
2020,montana,mt,fergus,1496,4869,142,donald j trump,6507
2020,montana,mt,flathead,20274,38321,1341,donald j trump,59936
2020,montana,mt,gallatin,37044,31696,2239,joseph r biden jr,70979
2020,montana,mt,garfield,41,764,8,donald j trump,813
2020,montana,mt,glacier,3610,1884,123,joseph r biden jr,5617
2020,montana,mt,golden valley,78,414,11,donald j trump,503
2020,montana,mt,granite,638,1419,45,donald j trump,2102
2020,montana,mt,hill,2981,3957,244,donald j trump,7182
2020,montana,mt,jefferson,2625,5345,181,donald j trump,8151
2020,montana,mt,judith basin,275,1040,29,donald j trump,1344
2020,montana,mt,lake,6916,9322,388,donald j trump,16626
2020,montana,mt,lewis and clark,19743,21409,1113,donald j trump,42265
2020,montana,mt,liberty,249,821,13,donald j trump,1083
2020,montana,mt,lincoln,2835,8672,240,donald j trump,11747
2020,montana,mt,mccone,155,956,17,donald j trump,1128
2020,montana,mt,madison,1771,4191,125,donald j trump,6087
2020,montana,mt,meagher,258,833,19,donald j trump,1110
2020,montana,mt,mineral,686,1828,49,donald j trump,2563
2020,montana,mt,missoula,43357,26347,1791,joseph r biden jr,71495
2020,montana,mt,musselshell,413,2423,45,donald j trump,2881
2020,montana,mt,park,5280,6025,261,donald j trump,11566
2020,montana,mt,petroleum,39,298,11,donald j trump,348
2020,montana,mt,phillips,416,1936,30,donald j trump,2382
2020,montana,mt,pondera,903,2031,61,donald j trump,2995
2020,montana,mt,powder river,154,970,12,donald j trump,1136
2020,montana,mt,powell,752,2355,72,donald j trump,3179
2020,montana,mt,prairie,126,603,15,donald j trump,744
2020,montana,mt,ravalli,8763,19114,630,donald j trump,28507
2020,montana,mt,richland,875,4800,123,donald j trump,5798
2020,montana,mt,roosevelt,1910,1996,111,donald j trump,4017
2020,montana,mt,rosebud,1199,2486,88,donald j trump,3773
2020,montana,mt,sanders,1820,5660,142,donald j trump,7622
2020,montana,mt,sheridan,574,1403,53,donald j trump,2030
2020,montana,mt,silver bow,10392,7745,521,joseph r biden jr,18658
2020,montana,mt,stillwater,1156,4462,106,donald j trump,5724
2020,montana,mt,sweet grass,549,1840,57,donald j trump,2446
2020,montana,mt,teton,1007,2608,64,donald j trump,3679
2020,montana,mt,toole,467,1596,56,donald j trump,2119
2020,montana,mt,treasure,78,373,9,donald j trump,460
2020,montana,mt,valley,1030,3135,96,donald j trump,4261
2020,montana,mt,wheatland,225,823,20,donald j trump,1068
2020,montana,mt,wibaux,77,516,5,donald j trump,598
2020,montana,mt,yellowstone,30679,50772,2370,donald j trump,83821
2020,nebraska,ne,adams,4213,10085,304,donald j trump,14602
2020,nebraska,ne,antelope,452,3093,38,donald j trump,3583
2020,nebraska,ne,arthur,21,260,3,donald j trump,284
2020,nebraska,ne,banner,43,362,5,donald j trump,410
2020,nebraska,ne,blaine,35,280,2,donald j trump,317
2020,nebraska,ne,boone,499,2653,65,donald j trump,3217
2020,nebraska,ne,box butte,1051,4002,128,donald j trump,5181
2020,nebraska,ne,boyd,135,1010,8,donald j trump,1153
2020,nebraska,ne,brown,191,1470,18,donald j trump,1679
2020,nebraska,ne,buffalo,6350,16640,599,donald j trump,23589
2020,nebraska,ne,burt,1063,2580,88,donald j trump,3731
2020,nebraska,ne,butler,873,3542,83,donald j trump,4498
2020,nebraska,ne,cass,4737,10121,426,donald j trump,15284
2020,nebraska,ne,cedar,725,4174,97,donald j trump,4996
2020,nebraska,ne,chase,226,1740,27,donald j trump,1993
2020,nebraska,ne,cherry,373,2844,48,donald j trump,3265
2020,nebraska,ne,cheyenne,855,3813,97,donald j trump,4765
2020,nebraska,ne,clay,632,2848,78,donald j trump,3558
2020,nebraska,ne,colfax,1025,2636,56,donald j trump,3717
2020,nebraska,ne,cuming,870,3507,74,donald j trump,4451
2020,nebraska,ne,custer,786,5090,117,donald j trump,5993
2020,nebraska,ne,dakota,2744,3926,124,donald j trump,6794
2020,nebraska,ne,dawes,1082,2931,108,donald j trump,4121
2020,nebraska,ne,dawson,2497,6524,157,donald j trump,9178
2020,nebraska,ne,deuel,141,871,20,donald j trump,1032
2020,nebraska,ne,dixon,651,2335,97,donald j trump,3083
2020,nebraska,ne,dodge,5544,10984,348,donald j trump,16876
2020,nebraska,ne,douglas,150350,119159,5442,joseph r biden jr,274951
2020,nebraska,ne,dundy,105,883,11,donald j trump,999
2020,nebraska,ne,fillmore,693,2359,82,donald j trump,3134
2020,nebraska,ne,franklin,276,1437,11,donald j trump,1724
2020,nebraska,ne,frontier,189,1229,22,donald j trump,1440
2020,nebraska,ne,furnas,399,2163,39,donald j trump,2601
2020,nebraska,ne,gage,3385,7445,238,donald j trump,11068
2020,nebraska,ne,garden,161,1016,18,donald j trump,1195
2020,nebraska,ne,garfield,133,933,9,donald j trump,1075
2020,nebraska,ne,gosper,215,893,10,donald j trump,1118
2020,nebraska,ne,grant,20,375,7,donald j trump,402
2020,nebraska,ne,greeley,229,1016,13,donald j trump,1258
2020,nebraska,ne,hall,7681,16189,504,donald j trump,24374
2020,nebraska,ne,hamilton,1118,4309,106,donald j trump,5533
2020,nebraska,ne,harlan,282,1615,31,donald j trump,1928
2020,nebraska,ne,hayes,34,494,6,donald j trump,534
2020,nebraska,ne,hitchcock,175,1264,30,donald j trump,1469
2020,nebraska,ne,holt,686,4769,82,donald j trump,5537
2020,nebraska,ne,hooker,59,376,7,donald j trump,442
2020,nebraska,ne,howard,648,2786,67,donald j trump,3501
2020,nebraska,ne,jefferson,1016,2616,84,donald j trump,3716
2020,nebraska,ne,johnson,647,1518,64,donald j trump,2229
2020,nebraska,ne,kearney,701,2822,81,donald j trump,3604
2020,nebraska,ne,keith,763,3544,57,donald j trump,4364
2020,nebraska,ne,keya paha,49,476,4,donald j trump,529
2020,nebraska,ne,kimball,268,1563,43,donald j trump,1874
2020,nebraska,ne,knox,905,3721,71,donald j trump,4697
2020,nebraska,ne,lancaster,82293,70092,3706,joseph r biden jr,156091
2020,nebraska,ne,lincoln,3692,13071,344,donald j trump,17107
2020,nebraska,ne,logan,38,407,5,donald j trump,450
2020,nebraska,ne,loup,75,370,9,donald j trump,454
2020,nebraska,ne,mcpherson,17,275,10,donald j trump,302
2020,nebraska,ne,madison,3478,11940,347,donald j trump,15765
2020,nebraska,ne,merrick,743,3419,95,donald j trump,4257
2020,nebraska,ne,morrill,386,2113,58,donald j trump,2557
2020,nebraska,ne,nance,359,1437,32,donald j trump,1828
2020,nebraska,ne,nemaha,921,2428,74,donald j trump,3423
2020,nebraska,ne,nuckolls,409,1857,37,donald j trump,2303
2020,nebraska,ne,otoe,2490,5649,176,donald j trump,8315
2020,nebraska,ne,pawnee,322,1071,36,donald j trump,1429
2020,nebraska,ne,perkins,199,1321,24,donald j trump,1544
2020,nebraska,ne,phelps,752,4157,100,donald j trump,5009
2020,nebraska,ne,pierce,480,3462,64,donald j trump,4006
2020,nebraska,ne,platte,3260,12186,227,donald j trump,15673
2020,nebraska,ne,polk,530,2291,58,donald j trump,2879
2020,nebraska,ne,red willow,811,4525,116,donald j trump,5452
2020,nebraska,ne,richardson,996,3073,57,donald j trump,4126
2020,nebraska,ne,rock,84,744,13,donald j trump,841
2020,nebraska,ne,saline,1986,3631,153,donald j trump,5770
2020,nebraska,ne,sarpy,41206,51979,2488,donald j trump,95673
2020,nebraska,ne,saunders,3331,9108,296,donald j trump,12735
2020,nebraska,ne,scotts bluff,4196,10952,321,donald j trump,15469
2020,nebraska,ne,seward,2438,6490,214,donald j trump,9142
2020,nebraska,ne,sheridan,340,2292,40,donald j trump,2672
2020,nebraska,ne,sherman,343,1322,33,donald j trump,1698
2020,nebraska,ne,sioux,72,642,15,donald j trump,729
2020,nebraska,ne,stanton,532,2561,68,donald j trump,3161
2020,nebraska,ne,thayer,624,2308,48,donald j trump,2980
2020,nebraska,ne,thomas,45,377,5,donald j trump,427
2020,nebraska,ne,thurston,1122,1180,23,donald j trump,2325
2020,nebraska,ne,valley,412,1901,27,donald j trump,2340
2020,nebraska,ne,washington,3554,8583,276,donald j trump,12413
2020,nebraska,ne,wayne,1022,3055,123,donald j trump,4200
2020,nebraska,ne,webster,335,1511,30,donald j trump,1876
2020,nebraska,ne,wheeler,59,438,5,donald j trump,502
2020,nebraska,ne,york,1630,5337,176,donald j trump,7143
2020,ohio,oh,adams,2156,9870,119,donald j trump,12145
2020,ohio,oh,allen,14149,33116,741,donald j trump,48006
2020,ohio,oh,ashland,6541,19407,457,donald j trump,26405
2020,ohio,oh,ashtabula,16497,26890,760,donald j trump,44147
2020,ohio,oh,athens,14772,10862,425,joseph r biden jr,26059
2020,ohio,oh,auglaize,4651,20798,328,donald j trump,25777
2020,ohio,oh,belmont,9138,23560,390,donald j trump,33088
2020,ohio,oh,brown,4380,16480,236,donald j trump,21096
2020,ohio,oh,butler,69613,114392,2732,donald j trump,186737
2020,ohio,oh,carroll,3251,10745,216,donald j trump,14212
2020,ohio,oh,champaign,5062,14589,321,donald j trump,19972
2020,ohio,oh,clark,24076,39032,1104,donald j trump,64212
2020,ohio,oh,clermont,34092,74570,1818,donald j trump,110480
2020,ohio,oh,clinton,4697,15488,342,donald j trump,20527
2020,ohio,oh,columbiana,13359,35726,775,donald j trump,49860
2020,ohio,oh,coshocton,4125,12325,289,donald j trump,16739
2020,ohio,oh,crawford,4916,15436,334,donald j trump,20686
2020,ohio,oh,cuyahoga,416176,202699,6795,joseph r biden jr,625670
2020,ohio,oh,darke,4731,22004,399,donald j trump,27134
2020,ohio,oh,defiance,5981,13038,362,donald j trump,19381
2020,ohio,oh,delaware,57735,66356,1979,donald j trump,126070
2020,ohio,oh,erie,17493,22160,682,donald j trump,40335
2020,ohio,oh,fairfield,31224,50797,1290,donald j trump,83311
2020,ohio,oh,fayette,2975,9473,164,donald j trump,12612
2020,ohio,oh,franklin,409144,211237,10196,joseph r biden jr,630577
2020,ohio,oh,fulton,6664,15731,375,donald j trump,22770
2020,ohio,oh,gallia,2990,10645,164,donald j trump,13799
2020,ohio,oh,geauga,21201,34143,677,donald j trump,56021
2020,ohio,oh,greene,34798,52072,1773,donald j trump,88643
2020,ohio,oh,guernsey,4577,13407,246,donald j trump,18230
2020,ohio,oh,hamilton,246266,177886,6777,joseph r biden jr,430929
2020,ohio,oh,hancock,11757,26310,704,donald j trump,38771
2020,ohio,oh,hardin,3062,9949,236,donald j trump,13247
2020,ohio,oh,harrison,1768,5792,95,donald j trump,7655
2020,ohio,oh,henry,4062,10479,223,donald j trump,14764
2020,ohio,oh,highland,3799,15678,199,donald j trump,19676
2020,ohio,oh,hocking,3880,9737,207,donald j trump,13824
2020,ohio,oh,holmes,1994,10796,157,donald j trump,12947
2020,ohio,oh,huron,7759,18956,475,donald j trump,27190
2020,ohio,oh,jackson,3311,11309,174,donald j trump,14794
2020,ohio,oh,jefferson,10018,22828,516,donald j trump,33362
2020,ohio,oh,knox,8589,22340,469,donald j trump,31398
2020,ohio,oh,lake,55514,73278,1717,donald j trump,130509
2020,ohio,oh,lawrence,7489,20306,332,donald j trump,28127
2020,ohio,oh,licking,33055,59514,1641,donald j trump,94210
2020,ohio,oh,logan,5055,17964,349,donald j trump,23368
2020,ohio,oh,lorain,75667,79520,2250,donald j trump,157437
2020,ohio,oh,lucas,115411,81763,3449,joseph r biden jr,200623
2020,ohio,oh,madison,5698,13835,322,donald j trump,19855
2020,ohio,oh,mahoning,57641,59903,1422,donald j trump,118966
2020,ohio,oh,marion,8269,19023,526,donald j trump,27818
2020,ohio,oh,medina,39800,64598,1427,donald j trump,105825
2020,ohio,oh,meigs,2492,8316,143,donald j trump,10951
2020,ohio,oh,mercer,4030,19452,279,donald j trump,23761
2020,ohio,oh,miami,15663,41371,938,donald j trump,57972
2020,ohio,oh,monroe,1605,5463,80,donald j trump,7148
2020,ohio,oh,montgomery,135064,129034,4407,joseph r biden jr,268505
2020,ohio,oh,morgan,1725,5041,81,donald j trump,6847
2020,ohio,oh,morrow,4048,14077,332,donald j trump,18457
2020,ohio,oh,muskingum,11971,27867,627,donald j trump,40465
2020,ohio,oh,noble,1170,5135,38,donald j trump,6343
2020,ohio,oh,ottawa,9008,14628,371,donald j trump,24007
2020,ohio,oh,paulding,2213,7086,168,donald j trump,9467
2020,ohio,oh,perry,4098,12357,220,donald j trump,16675
2020,ohio,oh,pickaway,7304,20593,374,donald j trump,28271
2020,ohio,oh,pike,3110,9157,145,donald j trump,12412
2020,ohio,oh,portage,35661,45990,1221,donald j trump,82872
2020,ohio,oh,preble,4493,17022,294,donald j trump,21809
2020,ohio,oh,putnam,3195,16412,314,donald j trump,19921
2020,ohio,oh,richland,17640,41472,863,donald j trump,59975
2020,ohio,oh,ross,10557,22278,464,donald j trump,33299
2020,ohio,oh,sandusky,10596,18896,582,donald j trump,30074
2020,ohio,oh,scioto,9080,22609,358,donald j trump,32047
2020,ohio,oh,seneca,8266,17086,458,donald j trump,25810
2020,ohio,oh,shelby,4465,20422,371,donald j trump,25258
2020,ohio,oh,stark,75904,111097,2878,donald j trump,189879
2020,ohio,oh,summit,151668,124833,3972,joseph r biden jr,280473
2020,ohio,oh,trumbull,44519,55194,1288,donald j trump,101001
2020,ohio,oh,tuscarawas,12889,30458,668,donald j trump,44015
2020,ohio,oh,union,11141,21669,635,donald j trump,33445
2020,ohio,oh,van wert,3067,11650,248,donald j trump,14965
2020,ohio,oh,vinton,1331,4632,67,donald j trump,6030
2020,ohio,oh,warren,46069,87988,2043,donald j trump,136100
2020,ohio,oh,washington,9243,22307,481,donald j trump,32031
2020,ohio,oh,wayne,16660,36759,864,donald j trump,54283
2020,ohio,oh,williams,4842,13452,357,donald j trump,18651
2020,ohio,oh,wood,30617,35757,1223,donald j trump,67597
2020,ohio,oh,wyandot,2733,8462,195,donald j trump,11390
2020,oklahoma,ok,adair,1387,5585,136,donald j trump,7108
2020,oklahoma,ok,alfalfa,232,1978,52,donald j trump,2262
2020,oklahoma,ok,atoka,765,4557,67,donald j trump,5389
2020,oklahoma,ok,beaver,190,1968,20,donald j trump,2178
2020,oklahoma,ok,beckham,1048,6767,133,donald j trump,7948
2020,oklahoma,ok,blaine,688,3136,77,donald j trump,3901
2020,oklahoma,ok,bryan,3323,12344,309,donald j trump,15976
2020,oklahoma,ok,caddo,2670,7013,176,donald j trump,9859
2020,oklahoma,ok,canadian,16742,43550,1648,donald j trump,61940
2020,oklahoma,ok,carter,4470,14699,310,donald j trump,19479
2020,oklahoma,ok,cherokee,6027,11223,464,donald j trump,17714
2020,oklahoma,ok,choctaw,1082,4698,52,donald j trump,5832
2020,oklahoma,ok,cimarron,70,970,14,donald j trump,1054
2020,oklahoma,ok,cleveland,49827,66677,3274,donald j trump,119778
2020,oklahoma,ok,coal,374,2091,59,donald j trump,2524
2020,oklahoma,ok,comanche,13747,20905,979,donald j trump,35631
2020,oklahoma,ok,cotton,393,2117,62,donald j trump,2572
2020,oklahoma,ok,craig,1217,4686,129,donald j trump,6032
2020,oklahoma,ok,creek,6577,23294,634,donald j trump,30505
2020,oklahoma,ok,custer,2369,8060,262,donald j trump,10691
2020,oklahoma,ok,delaware,3472,13557,216,donald j trump,17245
2020,oklahoma,ok,dewey,214,2124,21,donald j trump,2359
2020,oklahoma,ok,ellis,162,1688,23,donald j trump,1873
2020,oklahoma,ok,garfield,4919,16970,541,donald j trump,22430
2020,oklahoma,ok,garvin,1865,8878,179,donald j trump,10922
2020,oklahoma,ok,grady,4144,18538,419,donald j trump,23101
2020,oklahoma,ok,grant,280,1916,30,donald j trump,2226
2020,oklahoma,ok,greer,328,1605,40,donald j trump,1973
2020,oklahoma,ok,harmon,177,747,9,donald j trump,933
2020,oklahoma,ok,harper,136,1327,24,donald j trump,1487
2020,oklahoma,ok,haskell,783,4165,66,donald j trump,5014
2020,oklahoma,ok,hughes,919,3875,63,donald j trump,4857
2020,oklahoma,ok,jackson,1646,6392,183,donald j trump,8221
2020,oklahoma,ok,jefferson,319,2026,40,donald j trump,2385
2020,oklahoma,ok,johnston,738,3441,72,donald j trump,4251
2020,oklahoma,ok,kay,4040,12834,375,donald j trump,17249
2020,oklahoma,ok,kingfisher,854,5521,90,donald j trump,6465
2020,oklahoma,ok,kiowa,699,2673,55,donald j trump,3427
2020,oklahoma,ok,latimer,762,3437,50,donald j trump,4249
2020,oklahoma,ok,le flore,3299,15213,293,donald j trump,18805
2020,oklahoma,ok,lincoln,2609,12013,266,donald j trump,14888
2020,oklahoma,ok,logan,5455,15608,511,donald j trump,21574
2020,oklahoma,ok,love,711,3305,60,donald j trump,4076
2020,oklahoma,ok,mcclain,3582,15295,359,donald j trump,19236
2020,oklahoma,ok,mccurtain,1858,9485,124,donald j trump,11467
2020,oklahoma,ok,mcintosh,2031,6172,132,donald j trump,8335
2020,oklahoma,ok,major,320,3084,63,donald j trump,3467
2020,oklahoma,ok,marshall,1100,4891,73,donald j trump,6064
2020,oklahoma,ok,mayes,3581,12749,296,donald j trump,16626
2020,oklahoma,ok,murray,1156,4612,126,donald j trump,5894
2020,oklahoma,ok,muskogee,8027,16526,528,donald j trump,25081
2020,oklahoma,ok,noble,1003,3821,114,donald j trump,4938
2020,oklahoma,ok,nowata,712,3610,69,donald j trump,4391
2020,oklahoma,ok,okfuskee,896,3058,84,donald j trump,4038
2020,oklahoma,ok,oklahoma,141724,145050,7966,donald j trump,294740
2020,oklahoma,ok,okmulgee,4357,9668,288,donald j trump,14313
2020,oklahoma,ok,osage,6002,14121,415,donald j trump,20538
2020,oklahoma,ok,ottawa,2686,8545,207,donald j trump,11438
2020,oklahoma,ok,pawnee,1363,5267,156,donald j trump,6786
2020,oklahoma,ok,payne,10904,17813,926,donald j trump,29643
2020,oklahoma,ok,pittsburg,3768,13851,305,donald j trump,17924
2020,oklahoma,ok,pontotoc,4117,10805,398,donald j trump,15320
2020,oklahoma,ok,pottawatomie,7275,20240,670,donald j trump,28185
2020,oklahoma,ok,pushmataha,668,4016,55,donald j trump,4739
2020,oklahoma,ok,roger mills,168,1629,37,donald j trump,1834
2020,oklahoma,ok,rogers,9589,34031,933,donald j trump,44553
2020,oklahoma,ok,seminole,2150,6011,176,donald j trump,8337
2020,oklahoma,ok,sequoyah,3035,12113,238,donald j trump,15386
2020,oklahoma,ok,stephens,3154,15560,343,donald j trump,19057
2020,oklahoma,ok,texas,894,4505,122,donald j trump,5521
2020,oklahoma,ok,tillman,597,2076,35,donald j trump,2708
2020,oklahoma,ok,tulsa,108996,150574,7108,donald j trump,266678
2020,oklahoma,ok,wagoner,8464,26165,709,donald j trump,35338
2020,oklahoma,ok,washington,5790,17076,635,donald j trump,23501
2020,oklahoma,ok,washita,598,4086,93,donald j trump,4777
2020,oklahoma,ok,woods,591,2993,94,donald j trump,3678
2020,oklahoma,ok,woodward,1005,6611,169,donald j trump,7785
2020,south dakota,sd,aurora,317,1052,36,donald j trump,1405
2020,south dakota,sd,beadle,2107,4808,166,donald j trump,7081
2020,south dakota,sd,bennett,466,694,23,donald j trump,1183
2020,south dakota,sd,bon homme,721,2235,45,donald j trump,3001
2020,south dakota,sd,brookings,6110,8000,457,donald j trump,14567
2020,south dakota,sd,brown,6538,10580,429,donald j trump,17547
2020,south dakota,sd,brule,673,1750,67,donald j trump,2490
2020,south dakota,sd,buffalo,352,183,14,joseph r biden jr,549
2020,south dakota,sd,butte,939,3731,132,donald j trump,4802
2020,south dakota,sd,campbell,117,747,9,donald j trump,873
2020,south dakota,sd,charles mix,1177,2552,54,donald j trump,3783
2020,south dakota,sd,clark,437,1373,40,donald j trump,1850
2020,south dakota,sd,clay,3083,2456,159,joseph r biden jr,5698
2020,south dakota,sd,codington,3837,8958,366,donald j trump,13161
2020,south dakota,sd,corson,622,647,14,donald j trump,1283
2020,south dakota,sd,custer,1522,3852,120,donald j trump,5494
2020,south dakota,sd,davison,2648,5613,193,donald j trump,8454
2020,south dakota,sd,day,1052,1869,43,donald j trump,2964
2020,south dakota,sd,deuel,609,1699,42,donald j trump,2350
2020,south dakota,sd,dewey,1131,790,45,joseph r biden jr,1966
2020,south dakota,sd,douglas,216,1468,23,donald j trump,1707
2020,south dakota,sd,edmunds,417,1538,30,donald j trump,1985
2020,south dakota,sd,fall river,1053,2878,111,donald j trump,4042
2020,south dakota,sd,faulk,198,964,20,donald j trump,1182
2020,south dakota,sd,grant,1056,2618,71,donald j trump,3745
2020,south dakota,sd,gregory,455,1771,32,donald j trump,2258
2020,south dakota,sd,haakon,105,1026,6,donald j trump,1137
2020,south dakota,sd,hamlin,647,2372,64,donald j trump,3083
2020,south dakota,sd,hand,373,1433,30,donald j trump,1836
2020,south dakota,sd,hanson,557,1793,38,donald j trump,2388
2020,south dakota,sd,harding,49,748,16,donald j trump,813
2020,south dakota,sd,hughes,2953,5522,248,donald j trump,8723
2020,south dakota,sd,hutchinson,762,2944,61,donald j trump,3767
2020,south dakota,sd,hyde,136,564,10,donald j trump,710
2020,south dakota,sd,jackson,359,738,18,donald j trump,1115
2020,south dakota,sd,jerauld,270,721,15,donald j trump,1006
2020,south dakota,sd,jones,90,498,11,donald j trump,599
2020,south dakota,sd,kingsbury,819,1904,56,donald j trump,2779
2020,south dakota,sd,lake,2068,3681,124,donald j trump,5873
2020,south dakota,sd,lawrence,4537,8753,538,donald j trump,13828
2020,south dakota,sd,lincoln,11981,19617,798,donald j trump,32396
2020,south dakota,sd,lyman,525,1042,30,donald j trump,1597
2020,south dakota,sd,mccook,769,2068,63,donald j trump,2900
2020,south dakota,sd,mcpherson,222,1075,27,donald j trump,1324
2020,south dakota,sd,marshall,858,1287,33,donald j trump,2178
2020,south dakota,sd,meade,3285,9875,510,donald j trump,13670
2020,south dakota,sd,mellette,298,449,22,donald j trump,769
2020,south dakota,sd,miner,320,787,31,donald j trump,1138
2020,south dakota,sd,minnehaha,40482,49249,2595,donald j trump,92326
2020,south dakota,sd,moody,1179,1951,76,donald j trump,3206
2020,south dakota,sd,pennington,20606,35063,1849,donald j trump,57518
2020,south dakota,sd,perkins,239,1401,29,donald j trump,1669
2020,south dakota,sd,potter,227,1139,14,donald j trump,1380
2020,south dakota,sd,roberts,1828,2404,75,donald j trump,4307
2020,south dakota,sd,sanborn,257,905,23,donald j trump,1185
2020,south dakota,sd,oglala lakota,2829,297,74,joseph r biden jr,3200
2020,south dakota,sd,spink,998,2104,61,donald j trump,3163
2020,south dakota,sd,stanley,421,1203,28,donald j trump,1652
2020,south dakota,sd,sully,185,726,19,donald j trump,930
2020,south dakota,sd,todd,1963,532,44,joseph r biden jr,2539
2020,south dakota,sd,tripp,495,2161,40,donald j trump,2696
2020,south dakota,sd,turner,1139,3290,119,donald j trump,4548
2020,south dakota,sd,union,2725,5944,186,donald j trump,8855
2020,south dakota,sd,walworth,565,1966,49,donald j trump,2580
2020,south dakota,sd,yankton,4016,6581,303,donald j trump,10900
2020,south dakota,sd,ziebach,481,404,21,joseph r biden jr,906
2020,tennessee,tn,anderson,11741,23184,645,donald j trump,35570
2020,tennessee,tn,bedford,4453,14354,281,donald j trump,19088
2020,tennessee,tn,benton,1529,5668,63,donald j trump,7260
2020,tennessee,tn,bledsoe,971,4725,62,donald j trump,5758
2020,tennessee,tn,blount,17932,47369,1308,donald j trump,66609
2020,tennessee,tn,bradley,9851,35204,810,donald j trump,45865
2020,tennessee,tn,campbell,2441,12331,161,donald j trump,14933
2020,tennessee,tn,cannon,1261,5190,106,donald j trump,6557
2020,tennessee,tn,carroll,2559,9205,141,donald j trump,11905
2020,tennessee,tn,carter,4529,19584,379,donald j trump,24492
2020,tennessee,tn,cheatham,5514,14438,308,donald j trump,20260
2020,tennessee,tn,chester,1412,5952,220,donald j trump,7584
2020,tennessee,tn,claiborne,2202,10604,139,donald j trump,12945
2020,tennessee,tn,clay,735,2733,38,donald j trump,3506
2020,tennessee,tn,cocke,2533,12162,164,donald j trump,14859
2020,tennessee,tn,coffee,5705,17883,694,donald j trump,24282
2020,tennessee,tn,crockett,1382,4673,59,donald j trump,6114
2020,tennessee,tn,cumberland,6728,25168,383,donald j trump,32279
2020,tennessee,tn,davidson,199703,100218,9737,joseph r biden jr,309658
2020,tennessee,tn,decatur,904,4229,108,donald j trump,5241
2020,tennessee,tn,dekalb,1750,6672,91,donald j trump,8513
2020,tennessee,tn,dickson,6106,17643,574,donald j trump,24323
2020,tennessee,tn,dyer,3158,11768,153,donald j trump,15079
2020,tennessee,tn,fayette,7027,15690,267,donald j trump,22984
2020,tennessee,tn,fentress,1214,7441,74,donald j trump,8729
2020,tennessee,tn,franklin,4864,13987,281,donald j trump,19132
2020,tennessee,tn,gibson,5771,16259,305,donald j trump,22335
2020,tennessee,tn,giles,3298,9784,121,donald j trump,13203
2020,tennessee,tn,grainger,1467,8565,102,donald j trump,10134
2020,tennessee,tn,greene,5199,22259,629,donald j trump,28087
2020,tennessee,tn,grundy,988,4802,65,donald j trump,5855
2020,tennessee,tn,hamblen,5500,18811,320,donald j trump,24631
2020,tennessee,tn,hamilton,75522,92108,3483,donald j trump,171113
2020,tennessee,tn,hancock,362,2372,10,donald j trump,2744
2020,tennessee,tn,hardeman,4180,5760,123,donald j trump,10063
2020,tennessee,tn,hardin,1775,9559,204,donald j trump,11538
2020,tennessee,tn,hawkins,4083,20405,336,donald j trump,24824
2020,tennessee,tn,haywood,4012,3343,84,joseph r biden jr,7439
2020,tennessee,tn,henderson,2092,9797,131,donald j trump,12020
2020,tennessee,tn,henry,3548,11239,260,donald j trump,15047
2020,tennessee,tn,hickman,2130,7577,125,donald j trump,9832
2020,tennessee,tn,houston,871,2718,97,donald j trump,3686
2020,tennessee,tn,humphreys,2017,6120,99,donald j trump,8236
2020,tennessee,tn,jackson,1135,4118,70,donald j trump,5323
2020,tennessee,tn,jefferson,4654,18651,311,donald j trump,23616
2020,tennessee,tn,johnson,1246,6468,87,donald j trump,7801
2020,tennessee,tn,knox,91422,124540,4594,donald j trump,220556
2020,tennessee,tn,lake,526,1492,16,donald j trump,2034
2020,tennessee,tn,lauderdale,3193,5674,98,donald j trump,8965
2020,tennessee,tn,lawrence,3195,15334,189,donald j trump,18718
2020,tennessee,tn,lewis,1072,4474,63,donald j trump,5609
2020,tennessee,tn,lincoln,2919,12281,408,donald j trump,15608
2020,tennessee,tn,loudon,6948,21713,686,donald j trump,29347
